Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Jared Abbrederis,DET,WR,Cle,W 38-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kevin Norwood,NYG,WR,@SF,L 21-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jalen Saunders,NWE,WR,@Den,W 41-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devin Street,HOU,WR,@LAR,L 7-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Corey Washington,DAL,WR,@Atl,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Robert Herron,OAK,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Corey Brown,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Frankie Hammond,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Albert Wilson,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
James Wright,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Isaiah Burse,LAC,WR,@Jax,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeremy Butler,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Damian Copeland,DET,WR,Cle,W 38-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jonathan Krause,TEN,WR,Cin,W 24-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Walter Powell,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rashad Ross,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Freddie Martino,TAM,WR,NYJ,W 15-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kevin Smith,SEA,WR,@Ari,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Andre Debose,IND,WR,Pit,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
DiAndre Campbell,SFO,WR,NYG,W 31-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Issac Blakeney,PIT,WR,@Ind,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Geremy Davis,LAC,WR,@Jax,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Da'Ron Brown,LAC,WR,@Jax,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kenny Bell,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Dres Anderson,HOU,WR,@LAR,L 7-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keith Mumphery,HOU,WR,@LAR,L 7-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
DeAndrew White,HOU,WR,@LAR,L 7-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kaelin Clay,CAR,WR,Mia,W 45-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dezmin Lewis,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Quan Bray,IND,WR,Pit,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devin Smith,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Evan Spencer,TAM,WR,NYJ,W 15-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rashad Greene Sr.,JAC,WR,LAC,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Conley,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Dorial Green-Beckham,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Nelson Agholor,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Breshad Perriman,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Amari Cooper,OAK,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kevin White,CHI,WR,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jaelen Strong,JAC,WR,LAC,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Vince Mayle,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Mario Alford,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
DeAndre Smelter,SFO,WR,NYG,W 31-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Duron Carter,IND,WR,Pit,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Antwan Goodley,GNB,WR,@Chi,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Matthews,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Seantavius Jones,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Cameron Meredith,CHI,WR,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Lucky Whitehead,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Quincy Enunwa,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Seth Roberts,OAK,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Chris Harper,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tyler Murphy,MIA,WR,@Car,L 21-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bradley Marquez,LAR,WR,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Donteea Dye,TAM,WR,NYJ,W 15-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Javontee Herndon,DAL,WR,@Atl,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Eric Rogers,SFO,WR,NYG,W 31-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Corey Coleman,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tyler Boyd,CIN,WR,@Ten,L 20-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Braxton Miller,HOU,WR,@LAR,L 7-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Moore,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Malcolm Mitchell,NWE,WR,@Den,W 41-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Demarcus Robinson,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Tajae Sharpe,TEN,WR,Cin,W 24-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jordan Payton,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Moritz Bohringer,MIN,WR,@Wsh,W 38-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keenan Reynolds,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kolby Listenbee,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Thomas,LAR,WR,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Aaron Burbridge,SFO,WR,NYG,W 31-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devin Lucien,NWE,WR,@Den,W 41-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Demarcus Ayers,PIT,WR,@Ind,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Daniel Braverman,CHI,WR,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devin Lewis Fuller,ATL,WR,Dal,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Charone Peake,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kenny Lawler,SEA,WR,@Ari,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Max McCaffrey,JAC,WR,LAC,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kasen Williams,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Reggie Bell,NOR,WR,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jake Kumerow,CIN,WR,@Ten,L 20-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marquez North,LAR,WR,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Andy Jones,HOU,WR,@LAR,L 7-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Xavier Rush,NOR,WR,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dom Williams,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Damiere Byrd,CAR,WR,Mia,W 45-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
R.J. Harris,NOR,WR,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jordan Taylor,DEN,WR,NE,L 16-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Paul McRoberts,LAR,WR,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Wendall Williams,HOU,WR,@LAR,L 7-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Anthony Dable,ATL,WR,Dal,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darius Jennings,TEN,WR,Cin,W 24-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devon Cajuste,SFO,WR,NYG,W 31-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Mitch Mathews,MIA,WR,@Car,L 21-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keyarris Garrett,CAR,WR,Mia,W 45-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jalin Marshall,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Johnny Holton,OAK,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Nelson Spruce,LAR,WR,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Paul Turner,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Chad Williams,ARI,WR,Sea,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jehu Chesson,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Malachi Dupre,GNB,WR,@Chi,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Zay Jones,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rodney Adams,MIN,WR,@Wsh,W 38-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
David Moore,SEA,WR,@Ari,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Carlos Henderson,DEN,WR,NE,L 16-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Trent Taylor,SFO,WR,NYG,W 31-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Robert Davis,WAS,WR,Min,L 30-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Shelton Gibson,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Dede Westbrook,JAC,WR,LAC,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Isaiah Ford,MIA,WR,@Car,L 21-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Noah Brown,DAL,WR,@Atl,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Mack Hollins,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Stacy Coley,MIN,WR,@Wsh,W 38-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
DeAngelo Yancey,GNB,WR,@Chi,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jace Billingsley,DET,WR,Cle,W 38-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ishmael Zamora,OAK,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Austin Carr,NOR,WR,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darius Powe,NYG,WR,@SF,L 21-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marcus Johnson,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Rashawn Scott,MIA,WR,@Car,L 21-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rannell Hall,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Maurice Harris,WAS,WR,Min,L 30-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tanner Gentry,CHI,WR,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Damore'ea Stringfellow,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kalif Raymond,NYG,WR,@SF,L 21-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jordan Leslie,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Krishawn Hogan,IND,WR,Pit,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marvin Hall,ATL,WR,Dal,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Carlton Agudosi,ARI,WR,Sea,L 16-22,,,,,,,,,,,,,,,,,,,,,,,
Rob Gronkowski,NWE,TE,@Den,W 41-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,74.2,0.7,,,,,,,,,,0.0,,,11.6
Evan Engram,NYG,TE,@SF,L 21-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,59.8,0.5,,,,,,,,,,0.0,,,8.8
Jimmy Graham,SEA,TE,@Ari,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,50.9,0.6,,,,,,,,,,0.0,,,8.4
Vernon Davis,WAS,TE,Min,L 30-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,54.6,0.3,,,,,,,,,,0.0,,,7.2
Jack Doyle,IND,TE,Pit,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,51.9,0.3,,,,,,,,,,0.0,,,6.7
Cameron Brate,TAM,TE,NYJ,W 15-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,41.3,0.4,,,,,,,,,,0.0,,,6.3
Delanie Walker,TEN,TE,Cin,W 24-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,47.0,0.3,,,,,,,,,,0.0,,,6.3
Austin Seferian-Jenkins,NYJ,TE,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,38.9,0.4,,,,,,,,,,0.0,,,6.3
Jason Witten,DAL,TE,@Atl,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,40.5,0.3,,,,,,,,,,0.0,,,5.9
Kyle Rudolph,MIN,TE,@Wsh,W 38-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.1,0.4,,,,,,,,,,0.0,,,5.8
Hunter Henry,LAC,TE,@Jax,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,41.3,0.3,,,,,,,,,,0.0,,,5.8
Charles Clay,BUF,TE,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,36.3,0.3,,,,,,,,,,0.0,,,5.1
Tyler Kroft,CIN,TE,@Ten,L 20-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,34.4,0.3,,,,,,,,,,0.0,,,5.0
Ed Dickson,CAR,TE,Mia,W 45-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,34.9,0.2,,,,,,,,,,0.0,,,4.8
David Njoku,CLE,TE,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,32.5,0.2,,,,,,,,,,0.0,,,4.7
Austin Hooper,ATL,TE,Dal,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,29.8,0.3,,,,,,,,,,0.0,,,4.6
Julius Thomas,MIA,TE,@Car,L 21-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,28.6,0.2,,,,,,,,,,0.0,,,4.3
Eric Ebron,DET,TE,Cle,W 38-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,29.4,0.2,,,,,,,,,,0.0,,,4.2
Tyler Higbee,LAR,TE,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,27.0,0.2,,,,,,,,,,0.0,,,4.1
C.J. Fiedorowicz,HOU,TE,@LAR,L 7-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.2,,,,,,,,,,0.0,,,4.1
A.J. Derby,DEN,TE,NE,L 16-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,30.2,0.2,,,,,,,,,,0.0,,,4.1
Jermaine Gresham,ARI,TE,Sea,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.4,0.2,,,,,,,,,,0.0,,,3.9
Garrett Celek,SFO,TE,NYG,W 31-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,26.6,0.2,,,,,,,,,,0.0,,,3.7
O.J. Howard,TAM,TE,NYJ,W 15-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.2,,,,,,,,,,0.0,,,3.5
Vance McDonald,PIT,TE,@Ind,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,21.5,0.2,,,,,,,,,,0.0,,,3.4
Adam Shaheen,CHI,TE,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,21.7,0.2,,,,,,,,,,0.0,,,3.4
Coby Fleener,NOR,TE,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,21.9,0.2,,,,,,,,,,0.0,,,3.2
Marcedes Lewis,JAC,TE,LAC,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,19.8,0.2,,,,,,,,,,0.0,,,3.2
Antonio Gates,LAC,TE,@Jax,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.2,0.2,,,,,,,,,,0.0,,,3.0
Darren Fells,DET,TE,Cle,W 38-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,18.5,0.2,,,,,,,,,,0.0,,,3.0
Jeremy Sprinkle,WAS,TE,Min,L 30-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,20.4,0.1,,,,,,,,,,0.0,,,2.9
Seth DeValve,CLE,TE,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.8,0.1,,,,,,,,,,0.0,,,2.8
Stephen Anderson,HOU,TE,@LAR,L 7-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,19.0,0.1,,,,,,,,,,0.0,,,2.7
Daniel Brown,CHI,TE,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,16.2,0.2,,,,,,,,,,0.0,,,2.6
Gerald Everett,LAR,TE,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,17.1,0.1,,,,,,,,,,0.0,,,2.5
Jesse James,PIT,TE,@Ind,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,15.2,0.1,,,,,,,,,,0.0,,,2.4
Richard Rodgers,GNB,TE,@Chi,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,16.6,0.1,,,,,,,,,,0.0,,,2.2
